id,name,image_url,url,review_count,rating,price,latitude,longitude,address1,address2,address3,city,state,zip_code,phone,compliant,_merge
mR8MfMcFNgEukDG08I2aDQ,Ludlow Coffee Supply,https://s3-media1.fl.yelpcdn.com/bphoto/rl0BBbYRJz7US_dy3rSYew/o.jpg,https://www.yelp.com/biz/ludlow-coffee-supply-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,223,4.0,$,40.721668,-73.987274,176 Ludlow St,,,New York,NY,10002,+19174727632,,left_only
nU4XBdvxDABXqZ6CnB8Dig,Clinton Street Baking Company,https://s3-media1.fl.yelpcdn.com/bphoto/DWHdizJ9bKbXN4yq6nbwAA/o.jpg,https://www.yelp.com/biz/clinton-street-baking-company-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,5098,4.0,$$,40.721128,-73.983933,4 Clinton St,,,New York,NY,10002,+16466026263,,left_only
V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/B6xNx79cSE7bFxqERBYOhg/o.jpg,https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,12418,4.0,$$,40.722237,-73.9875259,205 E Houston St,,,New York,NY,10002,+12122542246,,left_only
sCC7-hSdCkNPExejZT9BAQ,The MasalaWala,https://s3-media4.fl.yelpcdn.com/bphoto/4fxSLoYtYtP-lDIRQZ-LJw/o.jpg,https://www.yelp.com/biz/the-masalawala-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1489,4.5,$$,40.72191,-73.98666,179 Essex St,,,New York,NY,10002,+12123589300,,left_only
Be1Y-vAEMgo7lqL5alXgDA,Taverna Di Bacco,https://s3-media1.fl.yelpcdn.com/bphoto/pEIG8wiigCMeWkXFyNvxig/o.jpg,https://www.yelp.com/biz/taverna-di-bacco-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,278,4.0,$$,40.72191,-73.98768,175 Ludlow St,,,New York,NY,10002,+12124770077,,left_only
nBkSqOhZMa1A7Yk3q8VPaA,Dirty French,https://s3-media2.fl.yelpcdn.com/bphoto/CTbqztJCbUwZeFNdXxSW7A/o.jpg,https://www.yelp.com/biz/dirty-french-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,654,4.0,$$$,40.72183,-73.98719,180 Ludlow St,,Ludlow Hotel,New York,NY,10002,+12122543000,,left_only
wzzFzwbpDFY2-eZIAbU9Hw,Van Leeuwen Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/MsP8Euiqd_748JcL0Jj7Jw/o.jpg,https://www.yelp.com/biz/van-leeuwen-ice-cream-new-york-8?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,103,4.0,$$,40.72151,-73.98735,172 Ludlow St,,,New York,NY,10002,+16468692746,,left_only
bgxUUa_oI67p-eb2-oAKDA,CAFÉ MEDI,https://s3-media1.fl.yelpcdn.com/bphoto/aBuCHcUUMfVj8mFt7k2P7w/o.jpg,https://www.yelp.com/biz/caf%C3%A9-medi-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,257,3.5,$$,40.7199,-73.98803,107 Rivington St,,,New York,NY,10002,+12127968040,,left_only
bmcIFCtXLzkQIgLmDVXs3A,Serafina Ludlow,https://s3-media1.fl.yelpcdn.com/bphoto/WNbcLRsYKniagmi_3_6cLw/o.jpg,https://www.yelp.com/biz/serafina-ludlow-new-york-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,90,3.5,$$,40.720205886879,-73.9884993061423,98 Rivington St,,,New York,NY,10002,+12123589800,,left_only
3adJXvbiqtOF6mmzeGXwWw,Hana Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/UeckfhtEacR-OKdDrjcKyg/o.jpg,https://www.yelp.com/biz/hana-sushi-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,211,3.5,$$,40.743446,-73.995788,211 7th Ave,,,New York,NY,10011,+12126209950,,left_only
wA5WLYvThEsZc1Te_4Lcbw,Essex Market,https://s3-media1.fl.yelpcdn.com/bphoto/Xqo_Elh5iuEHW3h_1dbfHQ/o.jpg,https://www.yelp.com/biz/essex-market-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,262,4.0,$$,40.71821,-73.98815,88 Essex St,,,New York,NY,10002,,,left_only
nR1U3mj47xZHHnHv_Mu68g,Dairy Queen Grill & Chill,https://s3-media1.fl.yelpcdn.com/bphoto/HaADUGFYST7fSJwoh2eZAw/o.jpg,https://www.yelp.com/biz/dairy-queen-grill-and-chill-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,195,3.0,$,40.736838,-73.9962592720985,54 W 14th St,,,New York,NY,10011,,,left_only
s8fqj5tqibEsRGXHMxhOEQ,Pokeworks,https://s3-media2.fl.yelpcdn.com/bphoto/Nq_razG-1bh0BAZ3d6SkDg/o.jpg,https://www.yelp.com/biz/pokeworks-new-york-14?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,333,4.0,$$,40.73635494,-73.99188683,21 E 15th St,,,New York,NY,10003,+16466098848,,left_only
qZtf0eLfDQbIi6AHXF5UBQ,Luke's Lobster Union Square,https://s3-media1.fl.yelpcdn.com/bphoto/LPwFdS3HTKxupnfOg0E_RQ/o.jpg,https://www.yelp.com/biz/lukes-lobster-union-square-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,77,4.0,$$,40.73484,-73.99221,124 University Pl,,,New York,NY,10003,+16466923468,,left_only
ugj4h67GK9hcvKgEIy5Tew,Pasta Flyer,https://s3-media1.fl.yelpcdn.com/bphoto/nqrlls1Ib4WlUAsr2_FuMQ/o.jpg,https://www.yelp.com/biz/pasta-flyer-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,125,4.0,$,40.73713,-73.99678,510 6th Ave,,,New York,NY,10011,+12126330033,,left_only
YVqpoDk4fC3noi3_lcBP3A,Mi-ne Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/yfv-c6fZTdH6ia2PXZGUbg/o.jpg,https://www.yelp.com/biz/mi-ne-sushi-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,103,4.0,$$,40.73624,-73.997261,496 6th Ave,,,New York,NY,10011,+19176756942,,left_only
VMugGjWqmOfCXnYv_7aFWw,Kubeh,https://s3-media4.fl.yelpcdn.com/bphoto/sIyIIX9qf3YiMb_027ialg/o.jpg,https://www.yelp.com/biz/kubeh-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,252,4.0,$$,40.7355205142767,-73.9979605809656,464 Avenue Of The Americas,,,New York,NY,10011,+16464486688,,left_only
wbOeQWie2YoRWuNkiI5BmA,Mighty Quinn's Barbeque,https://s3-media4.fl.yelpcdn.com/bphoto/lrm-whJ9pJ50SYGGCUv5Gg/o.jpg,https://www.yelp.com/biz/mighty-quinns-barbeque-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,418,3.5,$$,40.7366742117697,-74.0013010473027,75 Greenwich Ave,,,New York,NY,10014,+16465247889,,left_only
iOVGoahucEkIGZff12rI4g,Two Boots West Village,https://s3-media2.fl.yelpcdn.com/bphoto/IKqTS_R4cQwJprh2_fwAgg/o.jpg,https://www.yelp.com/biz/two-boots-west-village-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,232,3.5,$,40.7366979,-74.0014999,201 W 11th St,,,New York,NY,10014,+12126339096,,left_only
jkl1ukPtVM2UZqMLSJdWFw,Greenwich Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/uN7IpkwZrL7f2jYXbHPDIA/o.jpg,https://www.yelp.com/biz/greenwich-steakhouse-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,213,4.5,$$$$,40.73608,-74.00058,62 Greenwich Ave,,,New York,NY,10011,,,left_only
o6mE4IK7U2wruJmBF3zWnA,Bluestone Lane Collective Café,https://s3-media3.fl.yelpcdn.com/bphoto/EMiMLVwnH58EeFm3vOCAVA/o.jpg,https://www.yelp.com/biz/bluestone-lane-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,528,4.0,$$,40.7358109,-74.0009087,55 Greenwich Ave,,,New York,NY,10014,+13473491957,,left_only
xB5TkX3khfpLMxFi8Z1MDw,Vivi Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/jU2OHlT0uVepq0o6FvJWgg/o.jpg,https://www.yelp.com/biz/vivi-bubble-tea-new-york-25?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,79,3.5,$,40.7334686,-73.9992306,65 W 8th St,,,New York,NY,10011,+12126581588,,left_only
s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,https://s3-media4.fl.yelpcdn.com/bphoto/gGTUB2AHF7sK5u-wdjO8DA/o.jpg,https://www.yelp.com/biz/boucherie-west-village-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1499,4.5,$$$,40.733063,-74.0028772,99 7th Ave S,,,New York,NY,10014,+12128371616,,left_only
c6UUcUTbwbk0kOpF6jVOJQ,The Doughnut Project,https://s3-media4.fl.yelpcdn.com/bphoto/Vxy6a9bHS45U0qRte4kmIQ/o.jpg,https://www.yelp.com/biz/the-doughnut-project-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,468,4.5,$,40.731151,-74.003547,10 Morton St,,,New York,NY,10014,+12126915000,,left_only
M19pFJuqQ0n1I3Q8efvkTw,Sweet time Dessert Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/kRK4fewEP1vSXXZGjUjQeA/o.jpg,https://www.yelp.com/biz/sweet-time-dessert-cafe-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,77,3.5,$$,40.7323,-74.00152,171 W 4th St,,,New York,NY,10014,+16467558263,,left_only
YSweG4nogdOsBNDLQNP4dA,Mew Men,https://s3-media1.fl.yelpcdn.com/bphoto/Q4D44aRutyi3gjYggg5_Mw/o.jpg,https://www.yelp.com/biz/mew-men-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,170,4.0,$$,40.73178,-74.0017,7 Cornelia St,,,New York,NY,10014,,,left_only
wPouKw2v-IsWfb1QTjYsaQ,POKEE,https://s3-media2.fl.yelpcdn.com/bphoto/fk9fP2LnVi9j58uUafgayA/o.jpg,https://www.yelp.com/biz/pokee-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,214,4.0,$$,40.73073,-74.00031,121 W 3rd St,,,New York,NY,10012,+12123871888,,left_only
mZALre3ahuetu5X8_uUJew,Thelewala,https://s3-media3.fl.yelpcdn.com/bphoto/FRhVuRw0SJNhwUq1wWUDnA/o.jpg,https://www.yelp.com/biz/thelewala-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,490,4.0,$,40.72963,-74.00068,112 Macdougal St,,,New York,NY,10012,+12126149100,,left_only
5cxNrIaZFmcCzP2NKTf7vg,New York Kimchi,https://s3-media3.fl.yelpcdn.com/bphoto/elJa6Jytj3bQvZ9dkejrXA/o.jpg,https://www.yelp.com/biz/new-york-kimchi-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,87,3.5,$$,40.72934,-74.00093,102 Macdougal St,,,New York,NY,10012,+12129511456,,left_only
bW3mY-voyav37nU0uaLmNQ,Dante,https://s3-media1.fl.yelpcdn.com/bphoto/KG1kurs7VTc48dQ-7tYGEw/o.jpg,https://www.yelp.com/biz/dante-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,355,4.0,$$,40.72879,-74.00165,79-81 Macdougal St,,,New York,NY,10012,+12129825275,,left_only
X52zxgnwA72PQqprxI_hEw,Springbone Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/RXAuv_UcYpmaUEaDTgmRJg/o.jpg,https://www.yelp.com/biz/springbone-kitchen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,259,4.0,$$,40.72986,-73.99932,90 W 3rd St,,,New York,NY,10012,+16463689192,,left_only
K54qUgd274Fj_LvHCjeSFw,Okinii,https://s3-media3.fl.yelpcdn.com/bphoto/ziwtMahQqKdpizw07puecg/o.jpg,https://www.yelp.com/biz/okinii-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,307,4.0,$$,40.72894,-73.99911,216 Thompson St,,,New York,NY,10012,+15165043615,,left_only
Knp81jgMtNGlgfcfdOI5iQ,Surya Indian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/Yrwtp1vZVZU6Rvec1xGlBw/o.jpg,https://www.yelp.com/biz/surya-indian-cuisine-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,86,3.5,$$,40.7325156033039,-74.0038130432367,302 Bleecker St,,,New York,NY,10014,+12128077770,,left_only
y6p3LN0RdBYuDy7EZ_2S_A,Summers SoHo,https://s3-media3.fl.yelpcdn.com/bphoto/-ZmqzPe67kIPcyvpvurRUw/o.jpg,https://www.yelp.com/biz/summers-soho-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,65,4.0,$$,40.727713,-74.000403,169 Thompson St,,,New York,NY,10012,+19173883372,,left_only
pil3w2-2REoXBwEToYZ_tQ,Bar Moga,https://s3-media4.fl.yelpcdn.com/bphoto/XRx6SIWzD7BW8nKg7Pd4fQ/o.jpg,https://www.yelp.com/biz/bar-moga-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,185,4.0,$$,40.72787,-74.00107,128 W Houston St,,,New York,NY,10012,+19293995853,,left_only
dsH51ikQdoMUXY_V8BxW7g,Birch Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/s9lImZMiSjkWv7xUdH7Zdw/o.jpg,https://www.yelp.com/biz/birch-coffee-new-york-13?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,27,4.5,$,40.72654,-73.99956,71 W Houston St,,,New York,NY,10012,+12126861444,,left_only
cRqsjphkIBy9GFQxDwm2Og,"DŌ, Cookie Dough Confections",https://s3-media2.fl.yelpcdn.com/bphoto/6gIdhovX8sy6B3hqSM0c-Q/o.jpg,https://www.yelp.com/biz/d%C5%8D-cookie-dough-confections-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1315,3.5,$$,40.729119,-73.998347,550 LaGuardia Pl,,,New York,NY,10012,+16468923600,,left_only
5X0-rQyMPt5uRYFKdrRKFQ,Dunkin',https://s3-media3.fl.yelpcdn.com/bphoto/oXGKsYcbqIhvkJ1w_vkjtg/o.jpg,https://www.yelp.com/biz/dunkin-new-york-24?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,12,2.5,$,40.7287,-73.99004,67 Cooper Square,,,New York,NY,10003,+16466784137,,left_only
8R9b20VeZvs85WxqtF9mRQ,East Village Thai,https://s3-media3.fl.yelpcdn.com/bphoto/hY21lEn-77kPPvO9mjVADw/o.jpg,https://www.yelp.com/biz/east-village-thai-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,182,4.0,$$,40.7282104492188,-73.9892120361328,32 E 7th St,,,New York,NY,10003,+12126734610,,left_only
dZENEWBMFMIbqIBGtlUwsQ,The Kati Roll Company,https://s3-media2.fl.yelpcdn.com/bphoto/A-1f8c97_O2Tc-xAGiyFDA/o.jpg,https://www.yelp.com/biz/the-kati-roll-company-new-york-6?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,75,4.0,$$,40.72834,-73.98764,128 2nd Ave,,,New York,NY,10003,+16463987710,,left_only
nnNMrTTLohVjhKDXAlXUJA,Ciala,https://s3-media1.fl.yelpcdn.com/bphoto/jdRTE_KENRbErXH34Uw8JQ/o.jpg,https://www.yelp.com/biz/ciala-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,11,4.5,$$,40.7265971390507,-73.9894025400281,77 2nd Ave,,,New York,NY,10003,+12123004118,,left_only
Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee and Company,https://s3-media3.fl.yelpcdn.com/bphoto/jpxWssXEd3OEcFn0JJjXpw/o.jpg,https://www.yelp.com/biz/kona-coffee-and-company-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,124,4.5,$$,40.72587,-73.98988,57 2nd Ave,,,New York,NY,10003,,,left_only
DQuwci5xgJxXx7dxxp9FBA,Taqueria St. Marks Place,https://s3-media4.fl.yelpcdn.com/bphoto/Z52Y0_XukoBmq1aoFvG4_A/o.jpg,https://www.yelp.com/biz/taqueria-st-marks-place-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,432,4.0,$$,40.7278587780221,-73.9856138085992,79 St Marks Pl,,,New York,NY,10003,+16469645614,,left_only
rCpO-kMHljieU0geK0RJQw,Noreetuh,https://s3-media1.fl.yelpcdn.com/bphoto/PoqPAHXhTGUk9DeFimdl6Q/o.jpg,https://www.yelp.com/biz/noreetuh-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,434,4.0,$$$,40.727275,-73.985221,128 1st Ave,,,New York,NY,10009,+16468923050,,left_only
uO9SZB3M88DH7_HhJee5Xw,Fuku,https://s3-media3.fl.yelpcdn.com/bphoto/0eRrSJkaNrjf-f_xZ-5huQ/o.jpg,https://www.yelp.com/biz/fuku-new-york-7?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,474,3.5,$$,40.72901,-73.98469,163 1st Ave,,,New York,NY,10003,,,left_only
4v5lbiExMocWoG7iKnYWrQ,Black Seed Bagels,https://s3-media1.fl.yelpcdn.com/bphoto/p3GbHa3SIa0owxOAO-7ExQ/o.jpg,https://www.yelp.com/biz/black-seed-bagels-new-york-11?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,233,3.0,$$,40.72912,-73.98398,176 First Ave,,,New York,NY,10012,+16469151500,,left_only
x64xHVZoQj1ZOjzPqVprkw,Little Tong Noodle Shop,https://s3-media3.fl.yelpcdn.com/bphoto/gvlQrBWxAobgny6AN02iSw/o.jpg,https://www.yelp.com/biz/little-tong-noodle-shop-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,270,4.0,$$,40.72937,-73.98424,177 1st Ave,,,New York,NY,10003,+19293678664,,left_only
NF0YMfLNRhqssVcwzF6fCg,Three Seat Espresso,https://s3-media1.fl.yelpcdn.com/bphoto/z72Zx66ydYfbYczrreNoVw/o.jpg,https://www.yelp.com/biz/three-seat-espresso-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,183,4.5,$$,40.727096,-73.983026,137 Avenue A,,,New York,NY,10009,+19173882769,,left_only
qMr-lz0G0vyz2r4mJJQxmA,Butter Lane,https://s3-media4.fl.yelpcdn.com/bphoto/qwdSGuda8Q89zZljsllVWA/o.jpg,https://www.yelp.com/biz/butter-lane-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1232,4.0,$,40.7264944895101,-73.9841490983963,123 E 7th St,,,New York,NY,10009,+12126772880,,left_only
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,https://s3-media2.fl.yelpcdn.com/bphoto/-yKeU-JwcZ_CaO5-cok-Cw/o.jpg,https://www.yelp.com/biz/ho-foods-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,294,4.0,$$,40.72634,-73.98478,110 E 7th St,,,New York,NY,10009,+13477880682,,left_only
Ew3d7Vt18c1MH4_X6ogxQQ,Banh Mi Zon,https://s3-media2.fl.yelpcdn.com/bphoto/MmV22bjypsCf_32llkUTpQ/o.jpg,https://www.yelp.com/biz/banh-mi-zon-new-york-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,313,4.5,$,40.7256861,-73.9842575,443 E 6th St,,,New York,NY,10009,+16465246384,,left_only
hHzngEBZs7iLE42Zv3MHXg,Resobox  East Village,https://s3-media3.fl.yelpcdn.com/bphoto/uPwkikiHPokNQ9ULffyTCQ/o.jpg,https://www.yelp.com/biz/resobox-east-village-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,8,4.5,$,40.72482,-73.98779,91 E 3rd St,,,New York,NY,10003,+12125985993,,left_only
NKI1VvfXYluRjnq4S6yEuw,Divya's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/pvN55m32kDo9J0dUskNoaw/o.jpg,https://www.yelp.com/biz/divyas-kitchen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,378,4.5,$$,40.72378,-73.98849,25 1st Ave,,,New York,NY,10003,+12124774834,,left_only
GticI2JB8Iw2ktRfLv6aRQ,Momofuku Ko,https://s3-media2.fl.yelpcdn.com/bphoto/sa3pYIxlBMFl9zursbEKhA/o.jpg,https://www.yelp.com/biz/momofuku-ko-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,311,4.5,$$$$,40.724776,-73.991682,8 Extra Pl,,,New York,NY,10003,+12122038095,,left_only
