business_id,name,img_url,url,review_count,rating,price,categories,latitude,longitude,category1,category2,category3,address,city,state,zip_code,phone,compliant
LTx8jkXzTTqZRMOIEQ0lmw,Think Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/QRxCUR55XfLdTgao-UKpkA/o.jpg,https://www.yelp.com/biz/think-coffee-new-york-15?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,51,3,$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.71689077,-74.00371905,Coffee & Tea,,,350 Broadway,New York,NY,10013,12345678901,1
A5YzhzVxX7JigLl5kmYbGg,Adventure Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/p_WU9MBfCLeSzFEAAr2A7A/o.jpg,https://www.yelp.com/biz/adventure-cafe-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,37,4.5,$,"[{'alias': 'cafes', 'title': 'Cafes'}]",40.71873307,-73.98961578,Cafes,,,85 Delancey St,New York,NY,10002,16468472367,1
D0o9SbOrPkvJ5H2sxzxyig,Max Fish,https://s3-media4.fl.yelpcdn.com/bphoto/rdM0F_a5ULRqJDcdYds08A/o.jpg,https://www.yelp.com/biz/max-fish-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,53,3.5,$,"[{'alias': 'bars', 'title': 'Bars'}]",40.7193823,-73.9893853,Bars,,,120 Orchard St,New York,NY,10002,12125293959,0
0rQz8mkleT62eUkiAVs4UA,Russ & Daughters Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/fo29fVS_dXcu9pFQDzS3_A/o.jpg,https://www.yelp.com/biz/russ-and-daughters-cafe-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1007,4,$$,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'delis', 'title': 'Delis'}]",40.71962532,-73.98957589,Bagels,Coffee & Tea,Delis,127 Orchard St,New York,NY,10002,12124754881,1
#NAME?,General Store by Char Sue,https://s3-media1.fl.yelpcdn.com/bphoto/UcdWcwJ5Ik3s0HhrM83g8A/o.jpg,https://www.yelp.com/biz/general-store-by-char-sue-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,180,4.5,$$,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",40.719625,-73.98791526,Asian Fusion,Beer Bar,Izakaya,119 Essex St,New York,NY,10002,16464849241,1
zGH7ZoOvLfZhuYAAKDbCKA,Retro Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/RNbrHhvX6UnWTS8-2DZrJg/o.jpg,https://www.yelp.com/biz/retro-bar-and-grill-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,33,2.5,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.7183,-73.986244,American (Traditional),,,150 Delancey St,New York,NY,10002,12122288379,0
7qtIemPU3LlNix8CVWdhwA,Clancey,https://s3-media1.fl.yelpcdn.com/bphoto/V5uFH1LIPkHyxZ3l2FV9iw/o.jpg,https://www.yelp.com/biz/clancey-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,174,4.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.7190299,-73.98521,American (New),Beer Bar,Breakfast & Brunch,79 Clinton St,New York,NY,10002,19173883575,0
oB4nOEmkpgJ7Z3JZC0qqBw,Black Crescent,https://s3-media2.fl.yelpcdn.com/bphoto/FD9EGd_i1VTquAA6BUlj1A/o.jpg,https://www.yelp.com/biz/black-crescent-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,159,4,$$,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",40.71893358,-73.9850325,Cocktail Bars,Burgers,Chicken Wings,76 Clinton St,New York,NY,10002,12124771771,0
wqYHhMnpdfUVGL5JI3Wi_A,Ivan Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/AJV68e6VGRxvBVgVdV6kdw/o.jpg,https://www.yelp.com/biz/ivan-ramen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1307,3.5,$$,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.72058,-73.98454,Ramen,,,25 Clinton St,New York,NY,10002,16466783859,0
9_PfzNxJP2iqqJs8hDubgw,Boba Guys,https://s3-media4.fl.yelpcdn.com/bphoto/4xGJCNkMzf5f48rGNwNtSw/o.jpg,https://www.yelp.com/biz/boba-guys-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,669,4.5,$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",40.720657,-73.984542,Coffee & Tea,Bubble Tea,,23 Clinton St,New York,NY,10002,,0
0LjGdHn5paLedudi6DAxDA,Remedy Diner,https://s3-media2.fl.yelpcdn.com/bphoto/AvAMw07tL4fA2PWOBo5omg/o.jpg,https://www.yelp.com/biz/remedy-diner-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,546,3,$$,"[{'alias': 'diners', 'title': 'Diners'}]",40.72177,-73.98543,Diners,,,245 E Houston,New York,NY,10002,12126775110,0
x7hsZRd_MyrUgAW91FM9qA,Benson's NYC,https://s3-media1.fl.yelpcdn.com/bphoto/IRDAMx_lRnwe36Uh0n8ZnA/o.jpg,https://www.yelp.com/biz/bensons-nyc-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,390,4.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",40.7218302,-73.9866963,American (New),Breakfast & Brunch,Burgers,181 Essex St,New York,NY,10002,16467915765,0
8F81LrdFm6P5kkFpsw0n0w,Sweet Chick,https://s3-media3.fl.yelpcdn.com/bphoto/_KVRRkFAppV3E_vWkb_42Q/o.jpg,https://www.yelp.com/biz/sweet-chick-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1653,4,$$,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.7217399,-73.98739,Southern,Breakfast & Brunch,American (Traditional),178 Ludlow St,New York,NY,10002,16466570233,1
mR8MfMcFNgEukDG08I2aDQ,Ludlow Coffee Supply,https://s3-media1.fl.yelpcdn.com/bphoto/rl0BBbYRJz7US_dy3rSYew/o.jpg,https://www.yelp.com/biz/ludlow-coffee-supply-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,222,4,$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.721668,-73.987274,Coffee & Tea,Breakfast & Brunch,,176 Ludlow St,New York,NY,10002,19174727632,1
nU4XBdvxDABXqZ6CnB8Dig,Clinton Street Baking Company,https://s3-media1.fl.yelpcdn.com/bphoto/DWHdizJ9bKbXN4yq6nbwAA/o.jpg,https://www.yelp.com/biz/clinton-street-baking-company-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,5102,4,$$,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.721128,-73.983933,Bakeries,Breakfast & Brunch,American (Traditional),4 Clinton St,New York,NY,10002,16466026263,1
V7lXZKBDzScDeGB8JmnzSA,Katz's Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/B6xNx79cSE7bFxqERBYOhg/o.jpg,https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,12434,4,$$,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]",40.722237,-73.9875259,Delis,Sandwiches,Soup,205 E Houston St,New York,NY,10002,12122542246,1
sCC7-hSdCkNPExejZT9BAQ,The MasalaWala,https://s3-media4.fl.yelpcdn.com/bphoto/4fxSLoYtYtP-lDIRQZ-LJw/o.jpg,https://www.yelp.com/biz/the-masalawala-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1488,4.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'halal', 'title': 'Halal'}]",40.72191,-73.98666,Indian,Vegetarian,Halal,179 Essex St,New York,NY,10002,12123589300,1
Be1Y-vAEMgo7lqL5alXgDA,Taverna Di Bacco,https://s3-media1.fl.yelpcdn.com/bphoto/pEIG8wiigCMeWkXFyNvxig/o.jpg,https://www.yelp.com/biz/taverna-di-bacco-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,279,4,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",40.72191,-73.98768,Italian,Cocktail Bars,,175 Ludlow St,New York,NY,10002,12124770077,1
nBkSqOhZMa1A7Yk3q8VPaA,Dirty French,https://s3-media2.fl.yelpcdn.com/bphoto/CTbqztJCbUwZeFNdXxSW7A/o.jpg,https://www.yelp.com/biz/dirty-french-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,654,4,$$$,"[{'alias': 'french', 'title': 'French'}]",40.72183,-73.98719,French,,,180 Ludlow St,New York,NY,10002,12122543000,1
wzzFzwbpDFY2-eZIAbU9Hw,Van Leeuwen Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/MsP8Euiqd_748JcL0Jj7Jw/o.jpg,https://www.yelp.com/biz/van-leeuwen-ice-cream-new-york-8?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,103,4,$$,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",40.72151,-73.98735,Ice Cream & Frozen Yogurt,,,172 Ludlow St,New York,NY,10002,16468692746,1
bgxUUa_oI67p-eb2-oAKDA,CAFÉ MEDI,https://s3-media1.fl.yelpcdn.com/bphoto/aBuCHcUUMfVj8mFt7k2P7w/o.jpg,https://www.yelp.com/biz/caf%C3%A9-medi-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,257,3.5,$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",40.7199,-73.98803,Mediterranean,Italian,Venues & Event Spaces,107 Rivington St,New York,NY,10002,12127968040,1
bmcIFCtXLzkQIgLmDVXs3A,Serafina Ludlow,https://s3-media1.fl.yelpcdn.com/bphoto/WNbcLRsYKniagmi_3_6cLw/o.jpg,https://www.yelp.com/biz/serafina-ludlow-new-york-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,90,3.5,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",40.72020589,-73.98849931,Italian,Cocktail Bars,,98 Rivington St,New York,NY,10002,12123589800,1
3adJXvbiqtOF6mmzeGXwWw,Hana Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/UeckfhtEacR-OKdDrjcKyg/o.jpg,https://www.yelp.com/biz/hana-sushi-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,211,3.5,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.743446,-73.995788,Japanese,Sushi Bars,,211 7th Ave,New York,NY,10011,12126209950,1
wA5WLYvThEsZc1Te_4Lcbw,Essex Market,https://s3-media1.fl.yelpcdn.com/bphoto/Xqo_Elh5iuEHW3h_1dbfHQ/o.jpg,https://www.yelp.com/biz/essex-market-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,262,4,$$,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'publicmarkets', 'title': 'Public Markets'}, {'alias': 'food_court', 'title': 'Food Court'}]",40.71821,-73.98815,Grocery,Public Markets,Food Court,88 Essex St,New York,NY,10002,,1
nR1U3mj47xZHHnHv_Mu68g,Dairy Queen Grill & Chill,https://s3-media1.fl.yelpcdn.com/bphoto/HaADUGFYST7fSJwoh2eZAw/o.jpg,https://www.yelp.com/biz/dairy-queen-grill-and-chill-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,195,3,$,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",40.736838,-73.99625927,Ice Cream & Frozen Yogurt,Burgers,Fast Food,54 W 14th St,New York,NY,10011,,1
s8fqj5tqibEsRGXHMxhOEQ,Pokeworks,https://s3-media2.fl.yelpcdn.com/bphoto/Nq_razG-1bh0BAZ3d6SkDg/o.jpg,https://www.yelp.com/biz/pokeworks-new-york-14?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,333,4,$$,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.73635494,-73.99188683,Poke,Salad,Sushi Bars,21 E 15th St,New York,NY,10003,16466098848,1
qZtf0eLfDQbIi6AHXF5UBQ,Luke's Lobster Union Square,https://s3-media1.fl.yelpcdn.com/bphoto/LPwFdS3HTKxupnfOg0E_RQ/o.jpg,https://www.yelp.com/biz/lukes-lobster-union-square-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,77,4,$$,"[{'alias': 'seafood', 'title': 'Seafood'}]",40.73484,-73.99221,Seafood,,,124 University Pl,New York,NY,10003,16466923468,1
ugj4h67GK9hcvKgEIy5Tew,Pasta Flyer,https://s3-media1.fl.yelpcdn.com/bphoto/nqrlls1Ib4WlUAsr2_FuMQ/o.jpg,https://www.yelp.com/biz/pasta-flyer-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,125,4,$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",40.73713,-73.99678,Italian,Pasta Shops,Fast Food,510 6th Ave,New York,NY,10011,12126330033,1
YVqpoDk4fC3noi3_lcBP3A,Mi-ne Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/yfv-c6fZTdH6ia2PXZGUbg/o.jpg,https://www.yelp.com/biz/mi-ne-sushi-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,103,4,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.73624,-73.997261,Japanese,Sushi Bars,,496 6th Ave,New York,NY,10011,19176756942,0
VMugGjWqmOfCXnYv_7aFWw,Kubeh,https://s3-media4.fl.yelpcdn.com/bphoto/sIyIIX9qf3YiMb_027ialg/o.jpg,https://www.yelp.com/biz/kubeh-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,252,4,$$,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",40.73552051,-73.99796058,Middle Eastern,Bars,Tapas/Small Plates,464 Avenue Of The Americas,New York,NY,10011,16464486688,0
wbOeQWie2YoRWuNkiI5BmA,Mighty Quinn's Barbeque,https://s3-media4.fl.yelpcdn.com/bphoto/lrm-whJ9pJ50SYGGCUv5Gg/o.jpg,https://www.yelp.com/biz/mighty-quinns-barbeque-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,419,3.5,$$,"[{'alias': 'bbq', 'title': 'Barbeque'}]",40.73667421,-74.00130105,Barbeque,,,75 Greenwich Ave,New York,NY,10014,16465247889,1
iOVGoahucEkIGZff12rI4g,Two Boots West Village,https://s3-media2.fl.yelpcdn.com/bphoto/IKqTS_R4cQwJprh2_fwAgg/o.jpg,https://www.yelp.com/biz/two-boots-west-village-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,232,3.5,$,"[{'alias': 'pizza', 'title': 'Pizza'}]",40.7366979,-74.0014999,Pizza,,,201 W 11th St,New York,NY,10014,12126339096,1
jkl1ukPtVM2UZqMLSJdWFw,Greenwich Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/uN7IpkwZrL7f2jYXbHPDIA/o.jpg,https://www.yelp.com/biz/greenwich-steakhouse-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,213,4.5,$$$$,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",40.73608,-74.00058,Steakhouses,Seafood,Cocktail Bars,62 Greenwich Ave,New York,NY,10011,,0
o6mE4IK7U2wruJmBF3zWnA,Bluestone Lane Collective Café,https://s3-media3.fl.yelpcdn.com/bphoto/EMiMLVwnH58EeFm3vOCAVA/o.jpg,https://www.yelp.com/biz/bluestone-lane-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,528,4,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.7358109,-74.0009087,Coffee & Tea,Gluten-Free,Breakfast & Brunch,55 Greenwich Ave,New York,NY,10014,13473491957,1
xB5TkX3khfpLMxFi8Z1MDw,Vivi Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/jU2OHlT0uVepq0o6FvJWgg/o.jpg,https://www.yelp.com/biz/vivi-bubble-tea-new-york-25?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,79,3.5,$,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",40.7334686,-73.9992306,Bubble Tea,Desserts,Taiwanese,65 W 8th St,New York,NY,10011,12126581588,1
s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,https://s3-media4.fl.yelpcdn.com/bphoto/gGTUB2AHF7sK5u-wdjO8DA/o.jpg,https://www.yelp.com/biz/boucherie-west-village-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1504,4.5,$$$,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",40.733063,-74.0028772,French,Cocktail Bars,Steakhouses,99 7th Ave S,New York,NY,10014,12128371616,1
c6UUcUTbwbk0kOpF6jVOJQ,The Doughnut Project,https://s3-media4.fl.yelpcdn.com/bphoto/Vxy6a9bHS45U0qRte4kmIQ/o.jpg,https://www.yelp.com/biz/the-doughnut-project-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,469,4.5,$,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.731151,-74.003547,Donuts,Coffee & Tea,,10 Morton St,New York,NY,10014,12126915000,1
M19pFJuqQ0n1I3Q8efvkTw,Sweet time Dessert Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/kRK4fewEP1vSXXZGjUjQeA/o.jpg,https://www.yelp.com/biz/sweet-time-dessert-cafe-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,77,3.5,$$,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.7323,-74.00152,Desserts,Patisserie/Cake Shop,Coffee & Tea,171 W 4th St,New York,NY,10014,16467558263,0
YSweG4nogdOsBNDLQNP4dA,Mew Men,https://s3-media1.fl.yelpcdn.com/bphoto/Q4D44aRutyi3gjYggg5_Mw/o.jpg,https://www.yelp.com/biz/mew-men-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,170,4,$$,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",40.73178,-74.0017,Ramen,Noodles,,7 Cornelia St,New York,NY,10014,,1
wPouKw2v-IsWfb1QTjYsaQ,POKEE,https://s3-media2.fl.yelpcdn.com/bphoto/fk9fP2LnVi9j58uUafgayA/o.jpg,https://www.yelp.com/biz/pokee-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,214,4,$$,"[{'alias': 'poke', 'title': 'Poke'}]",40.73073,-74.00031,Poke,,,121 W 3rd St,New York,NY,10012,12123871888,0
mZALre3ahuetu5X8_uUJew,Thelewala,https://s3-media3.fl.yelpcdn.com/bphoto/FRhVuRw0SJNhwUq1wWUDnA/o.jpg,https://www.yelp.com/biz/thelewala-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,490,4,$,"[{'alias': 'indpak', 'title': 'Indian'}]",40.72963,-74.00068,Indian,,,112 Macdougal St,New York,NY,10012,12126149100,0
5cxNrIaZFmcCzP2NKTf7vg,New York Kimchi,https://s3-media3.fl.yelpcdn.com/bphoto/elJa6Jytj3bQvZ9dkejrXA/o.jpg,https://www.yelp.com/biz/new-york-kimchi-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,87,3.5,$$,"[{'alias': 'korean', 'title': 'Korean'}]",40.72934,-74.00093,Korean,,,102 Macdougal St,New York,NY,10012,12129511456,0
bW3mY-voyav37nU0uaLmNQ,Dante,https://s3-media1.fl.yelpcdn.com/bphoto/KG1kurs7VTc48dQ-7tYGEw/o.jpg,https://www.yelp.com/biz/dante-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,355,4,$$,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.72879,-74.00165,Cocktail Bars,Italian,Breakfast & Brunch,79-81 Macdougal St,New York,NY,10012,12129825275,0
