id,name,image_url,url,review_count,rating,price,address1,address2,address3,city,state,zip_code,phone
4FtqGBB96denVJu8KnuGKg,The Milton,https://s3-media1.fl.yelpcdn.com/bphoto/EKKXoS1Pq0N-MP71FJ3iNw/o.jpg,https://api.yelp.com/v3/businesses/search,422,4.0,$$,1754 Second Ave,,,New York,NY,10128,+16466827019
vZ5-JXlJS75k8wmPNS5U5w,Max Soha,https://s3-media4.fl.yelpcdn.com/bphoto/Q-nj7exsKaREqeVjy3c2NQ/o.jpg,https://api.yelp.com/v3/businesses/search,407,4.0,$$,1274 Amsterdam Ave,,,New York,NY,10027,+12125312221
6QbDkxmiCl-d7MUXIdhBsA,Gun Hill Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/tsi0cBr7E2VsQN6-Cdrwrw/o.jpg,https://api.yelp.com/v3/businesses/search,71,4.0,$$,2515 3rd Ave,,,New York,NY,10451,+17184020808
saA0mGOJW0ZJX22-FCNYSg,Cap't Loui,https://s3-media2.fl.yelpcdn.com/bphoto/IRQHfoBSg1ts_AmNb63zvw/o.jpg,https://api.yelp.com/v3/businesses/search,295,4.5,$$,210 Main St,,,Fort Lee,NJ,07024,+12014617080
us2cegdaGlJRLbSLZsu54w,Charlie's Place,https://s3-media2.fl.yelpcdn.com/bphoto/mQ_YAuueTFF0NenHECdWTw/o.jpg,https://api.yelp.com/v3/businesses/search,126,4.0,$,1960 Madison Ave,,,New York,NY,10035,+12124100277
zGtR4FNGDD1EjdxIzKF-HA,Pio Pio 6,https://s3-media2.fl.yelpcdn.com/bphoto/oOggF92jIbLeMZPVF0oBVQ/o.jpg,https://api.yelp.com/v3/businesses/search,743,3.5,$$,702 Amsterdam Ave,,,New York,NY,10025,+12126653000
opyY8Zk2RqiwLu9SzkQXJA,Harlem Shake,https://s3-media2.fl.yelpcdn.com/bphoto/QVJkt3LdRRWewbVJKkj28A/o.jpg,https://api.yelp.com/v3/businesses/search,987,3.5,$$,100 W 124th St,,,New York,NY,10027,+12122228300
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,https://s3-media2.fl.yelpcdn.com/bphoto/kUFf3SkQbUurtl27DwdtEg/o.jpg,https://api.yelp.com/v3/businesses/search,578,4.0,$$,2651 Broadway,,,New York,NY,10025,+12126635520
I4FWrwXDC91lsfQLXYSeXA,Malii,https://s3-media4.fl.yelpcdn.com/bphoto/D71DyhxkX8Fbhy5yGuxkDQ/o.jpg,https://api.yelp.com/v3/businesses/search,268,4.5,$$,2028 2nd Ave,,,New York,NY,10029,+12122892729
8lLs3dsSN-Am2_EtNfbXqA,Community Food & Juice,https://s3-media2.fl.yelpcdn.com/bphoto/N83EUhERVWBNUSCFyN3x5g/o.jpg,https://api.yelp.com/v3/businesses/search,893,3.5,$$,2893 Broadway,,,New York,NY,10025,+12126652800
5LqclCP-RTj61-5QNo0jZw,Maison Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/XXhyRLLlNcV10-VnGQEysg/o.jpg,https://api.yelp.com/v3/businesses/search,492,4.0,$$,341 St Nicholas Ave,,,New York,NY,10027,+12122229224
5mOzZ17qU_8ijlP54Q206Q,Safari Restaurant NYC,https://s3-media1.fl.yelpcdn.com/bphoto/L5VXttqp4JSzuyrCD3_IQw/o.jpg,https://api.yelp.com/v3/businesses/search,196,4.5,$$,219 W 116th St,,,New York,NY,10026,+16469644252
XTSScqbNujYlE7c_nHmS1g,DiSO's Italian Sandwich Society,https://s3-media3.fl.yelpcdn.com/bphoto/R6SSRjksG6cOnqjvGMCtVg/o.jpg,https://api.yelp.com/v3/businesses/search,258,4.5,$$,,,,New York,NY,10017,+19177564145
xrKa2SpgWzPEEbji3Iw2DQ,The Calaveras,https://s3-media2.fl.yelpcdn.com/bphoto/h2QLwMJwsLV54pq0Wb9b2A/o.jpg,https://api.yelp.com/v3/businesses/search,147,4.5,$$,949 Columbus Ave,,,New York,NY,10025,+16464846533
AwiDxfV8j7x3_7dtUEkWmQ,Saigon Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/cYETYGhe-7qidITsMlR-gg/o.jpg,https://api.yelp.com/v3/businesses/search,354,4.0,$$,2024 Center Ave,,Ste A&L,Fort Lee,NJ,07024,+12015928890
uCsyRxfIfiRqQQuK_JlfZA,Harlem Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/H6XLSHrP5LtyjFgz6mPGRw/o.jpg,https://api.yelp.com/v3/businesses/search,1262,3.5,$$,2153 Frederick Douglass Blvd,,,New York,NY,10026,+12128664500
R1X1PY1SSCKyFZI6CWJgmA,Love Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/JDjiXGCHXwosCDgYvLfumQ/o.jpg,https://api.yelp.com/v3/businesses/search,160,4.5,$,283 Pleasant Ave,,St 115,New York,NY,10029,+12123696916
5eXrMPB5GUM-sapL8T-znQ,Sushi Inoue,https://s3-media4.fl.yelpcdn.com/bphoto/Kim2EXQFZWBjvDMsBndclA/o.jpg,https://api.yelp.com/v3/businesses/search,127,4.0,$$$$,381 Lenox Ave,,,New York,NY,10027,+16467660555
MH08_pIRKsUSwfkVYxUE7w,VINATERÍA,https://s3-media2.fl.yelpcdn.com/bphoto/lKvD1C1MEbaTgo1a-HDPeQ/o.jpg,https://api.yelp.com/v3/businesses/search,473,4.0,$$,2211 Frederick Douglass Blvd,,,New York,NY,10026,+12126628462
Trw7ZZlMjlSLqa0owjhxhA,1742 Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/ax3GMb0_wDeYChy0ykMtBA/o.jpg,https://api.yelp.com/v3/businesses/search,927,3.5,$$,1742 2nd Ave,,,New York,NY,10128,+12124271010
TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,https://s3-media3.fl.yelpcdn.com/bphoto/uNjNuc-pjoRbYNpompLGWw/o.jpg,https://api.yelp.com/v3/businesses/search,212,4.5,$$,920 Amsterdam Ave,,,New York,NY,10025,+16465967970
9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,https://s3-media3.fl.yelpcdn.com/bphoto/SlU7lZHBfmr431YR3kbWlw/o.jpg,https://api.yelp.com/v3/businesses/search,434,4.0,$$$,201 W 95th St,,,New York,NY,10025,+12126627010
tbg4gR3jUUllR28cySo2kg,Awash Ethiopian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YedPNCg41W1Ip0zKS4W-oA/o.jpg,https://api.yelp.com/v3/businesses/search,474,4.0,$$,947 Amsterdam Ave,,,New York,NY,10025,+12129611416
7gbWC5D0y0ZTUF-WDLwuYw,Bluestone Lane Upper East Side Café,https://s3-media3.fl.yelpcdn.com/bphoto/e94sjlMcyyHlMDoAQJ6BjQ/o.jpg,https://api.yelp.com/v3/businesses/search,509,4.0,$$,1085 5th Ave,,,New York,NY,10128,+17183746858
UKDOoYu_g1HYBvs5TpdG6w,Amor Cubano,https://s3-media2.fl.yelpcdn.com/bphoto/k9tUealxbpvgWedq2HHBJA/o.jpg,https://api.yelp.com/v3/businesses/search,495,4.0,$$,2018 3rd Ave,,,New York,NY,10029,+12129961220
K8Z10Tx2rwx6CcHV8FcuJg,Lenox Public Smokehouse,https://s3-media3.fl.yelpcdn.com/bphoto/PQ9wYp5rE79ZYutc0-UxcQ/o.jpg,https://api.yelp.com/v3/businesses/search,455,3.5,$$,308 Lenox Ave,,,New York,NY,10027,+12122895550
f_1BjTChf6bobreSRpqhsw,Arco Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/lSm0RBOCa8TAOTvabrWb-Q/o.jpg,https://api.yelp.com/v3/businesses/search,264,4.5,$$,886 Amsterdam Ave,,,New York,NY,10025,+16467819080
C2E1E0o-ssSrf_dokwxTXg,Massawa,https://s3-media3.fl.yelpcdn.com/bphoto/Xfrp9C-QkcKfBrUoBbxbwA/o.jpg,https://api.yelp.com/v3/businesses/search,297,4.0,$$,1239 Amsterdam Ave,,,New York,NY,10027,+12126630505
UveVdthLfWt_RFXMf1Wwzw,Harlem Ale House,https://s3-media1.fl.yelpcdn.com/bphoto/NmSVqeQApeQkLSy4hoyNNw/o.jpg,https://api.yelp.com/v3/businesses/search,70,4.5,$$,101 W 127th St,,,New York,NY,10027,+12122036068
_9TDcp-kRMeLyje8gMopDg,Joy Burger Bar,https://s3-media2.fl.yelpcdn.com/bphoto/dZ_NYsglCJ-3Se3a-aixhw/o.jpg,https://api.yelp.com/v3/businesses/search,577,3.5,$$,1567 Lexington Ave,,,New York,NY,10029,+12122896222
_NS1hEZ0LPwaTG4R6jxgnw,Cafe Sabarsky,https://s3-media4.fl.yelpcdn.com/bphoto/rQ9HePdDGPLAVhRA34lu_Q/o.jpg,https://api.yelp.com/v3/businesses/search,497,4.0,$$,1048 5th Ave,,,New York,NY,10028,+12122880665
hSkeb_lmfxnoqg7EVo19Vw,Taco Mix,https://s3-media4.fl.yelpcdn.com/bphoto/eKct2XzJUa5Gux0o9NbuVA/o.jpg,https://api.yelp.com/v3/businesses/search,393,4.0,$,234 E 116th St,,,New York,NY,10029,+12122892963
E5rmVdrCn-0uwD2M9nkXdw,Da Capo,https://s3-media3.fl.yelpcdn.com/bphoto/1qng4DwtiQ0qWBqjBGlzgQ/o.jpg,https://api.yelp.com/v3/businesses/search,197,4.5,$$,1392 Madison Ave,,,New York,NY,10029,+16467070684
oBmL0jr575wzszVGdqfVoA,Tios Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/lZFTQmMvnEcWPcy5vCUJ9A/o.jpg,https://api.yelp.com/v3/businesses/search,187,3.5,$$,421 Malcolm X Blvd,,,New York,NY,10027,+12129399305
j6fSechU9HxzbnK-kjQx1Q,San Matteo Pizza and Espresso Bar,https://s3-media3.fl.yelpcdn.com/bphoto/BIleEZnL3JLXR1Tz_ZY4kw/o.jpg,https://api.yelp.com/v3/businesses/search,514,4.0,$$,1739 2nd Ave,,,New York,NY,10128,+12124266943
9ZTyAKZI0cpCbmTYZgNjAA,Santa Clarita,https://s3-media3.fl.yelpcdn.com/bphoto/nHafFWXrbpVLeEwKpT6prA/o.jpg,https://api.yelp.com/v3/businesses/search,21,5.0,$,237 Willis Ave,,,Bronx,NY,10454,+17182929399
AJjQ9qMUqYj4_tWZ_m1TRw,The River Palm Terrace,https://s3-media4.fl.yelpcdn.com/bphoto/5s2jcP-0_7Vi0a8HGuSxuA/o.jpg,https://api.yelp.com/v3/businesses/search,453,4.0,$$$,1416 River Rd,,,Edgewater,NJ,07020,+12012242013
g8vu1G_fZLrPpGf2UHk6-Q,Crepes on Columbus,https://s3-media2.fl.yelpcdn.com/bphoto/c1g0UOuBuJCqOL9pjX1VLQ/o.jpg,https://api.yelp.com/v3/businesses/search,549,3.5,$$,990 Columbus Ave,,,New York,NY,10025,+12122220259
foRWizWrQ32g6Vv4g9UTnA,Nocciola Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/d-mDLnZaeXx7_Uu_O3uI3w/o.jpg,https://api.yelp.com/v3/businesses/search,223,4.0,$$,237 E 116th St,,,New York,NY,10029,+16465595304
Fl2z1edJw3MONc9rERWRMg,B2 Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/sqm2sPlJonu--X6dq0XTaQ/o.jpg,https://api.yelp.com/v3/businesses/search,264,4.0,$$,271 W 119th St,,,New York,NY,10026,+12122802248
kwMkNIhhIexQk-nmloJlnw,Angel of Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/2P4HAjFgYTUfBLaxUSmCGg/o.jpg,https://api.yelp.com/v3/businesses/search,528,3.5,$$,2272 Frederick Douglass Blvd,,,New York,NY,10027,+12123160350
bgMbt6XbOaAu5VNXr5kCdQ,Polash,https://s3-media4.fl.yelpcdn.com/bphoto/2fQsQ_KFdfdhWEoNBaMf8w/o.jpg,https://api.yelp.com/v3/businesses/search,215,4.0,$$,2179 3rd Ave,,,New York,NY,10035,+12124100276
B-bx4pZXrat0D25vde2bJQ,Cantina Taqueria & Tequila Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Ap2tvxMhc--MZyzYRPcSIg/o.jpg,https://api.yelp.com/v3/businesses/search,245,3.5,$$,329 Lenox,,,New York,NY,10027,+16467558864
FliyHfin979wf72xfu9a5w,Don Pancho's,https://s3-media1.fl.yelpcdn.com/bphoto/lB7m1LGDo_5cuMYJ6JooZA/o.jpg,https://api.yelp.com/v3/businesses/search,126,3.5,$$,43 Bruckner Blvd,,,West Bronx,NY,10454,+17185855855
Y2I946V78wOdwaUD9chmqg,Roti Roll Bombay Frankie,https://s3-media1.fl.yelpcdn.com/bphoto/v6ZzG5luHoDpCNioB1k5Lw/o.jpg,https://api.yelp.com/v3/businesses/search,367,4.0,$,994 Amsterdam Ave,,,New York,NY,10025,+12126661500
1TLoaB7SXJZo3W5f4OGm8w,Ayurveda Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/2HSFLrfyo_Wb-0-FaPjgSA/o.jpg,https://api.yelp.com/v3/businesses/search,317,4.0,$$,706 Amsterdam Ave,,,New York,NY,10025,+12129322400
ubjgMch7fGLJNW60M2xilg,Dive Bar,https://s3-media2.fl.yelpcdn.com/bphoto/TcHk7nm012u1YQfmZsE4DA/o.jpg,https://api.yelp.com/v3/businesses/search,462,4.0,$$,732 Amsterdam Ave,,,New York,NY,10025,+12127494358
cqdg3bP870-y2cHzckLcFw,SpaHa Soul and Bone Broth,https://s3-media3.fl.yelpcdn.com/bphoto/k_x0_-NfHodB2_Q4byjEhQ/o.jpg,https://api.yelp.com/v3/businesses/search,122,4.5,$$,2294 Second Ave,,,New York,NY,10035,+13474637387
dp2gh3PsxKBiqVVxKwyTHw,Au Jus,https://s3-media1.fl.yelpcdn.com/bphoto/uipj68eGAdiZrz960PLcbA/o.jpg,https://api.yelp.com/v3/businesses/search,228,4.0,$$,1762 1st Ave,,,New York,NY,10128,+16464763580
A46G2OAvLxFswiONB50Rrg,Koronet Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/RfL3dl1tdGT3Jemdqa8nwA/o.jpg,https://api.yelp.com/v3/businesses/search,627,3.5,$,2848 Broadway,,,New York,NY,10025,+12122221566
_7Maf5WG682E7R-EHSz18w,Bangklyn East Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/BPF8RPboKtPdkfBeyD9jSA/o.jpg,https://api.yelp.com/v3/businesses/search,119,4.5,$$,2051 2nd Ave,,,New York,NY,10029,+16464298128
zo4JHfD2nWPUiqgsgDOaHQ,Rao's,https://s3-media3.fl.yelpcdn.com/bphoto/HeJDQLVFyjE9vXARb91aqA/o.jpg,https://api.yelp.com/v3/businesses/search,171,4.0,$$$$,455 E 114th St,,,New York,NY,10029,+12127226709
zIWN9NCPm77yT9m8ALx_Zw,City Perch Kitchen + Bar,https://s3-media2.fl.yelpcdn.com/bphoto/va-X8MvVV_7j6JfLUc_o_A/o.jpg,https://api.yelp.com/v3/businesses/search,495,4.0,$$,2023 Hudson St,,,Fort Lee,NJ,07024,+12015827101
PX88lcxrdv0-RA1g3tUXHQ,Yura's Blue Plate,https://s3-media2.fl.yelpcdn.com/bphoto/skJPAcLUE-6Ug8OFVb7yYw/o.jpg,https://api.yelp.com/v3/businesses/search,207,4.0,$$,2248 1st Ave,,,New York,NY,10029,+13477030046
GoHiAkblJb7mqFEiD8T62g,Dig,https://s3-media2.fl.yelpcdn.com/bphoto/A9foflS6J6162DmqAzhqCg/o.jpg,https://api.yelp.com/v3/businesses/search,325,4.0,$$,2884 Broadway,,,New York,NY,10025,+12127764047
XDL8GWy3uCB8bdpMiRLRJw,Agnanti,https://s3-media4.fl.yelpcdn.com/bphoto/RzUU-Ml-ntjBAlbDYqhPPA/o.jpg,https://api.yelp.com/v3/businesses/search,478,3.5,$$,19-06 Ditmars Blvd,,,Astoria,NY,11105,+17185454554
9fydXI0fj2s-EmlF7vm8Og,Clay,https://s3-media1.fl.yelpcdn.com/bphoto/2B7M16mnpfseM-8b-M5B8Q/o.jpg,https://api.yelp.com/v3/businesses/search,147,4.5,$$$,553 Manhattan Ave,,,New York,NY,10027,+12127291850
YKAwpTnKO-n5vB9-pqaCLQ,Taqueria Y Fonda,https://s3-media3.fl.yelpcdn.com/bphoto/pXNESeYw6gqYyTcPPFQwjg/o.jpg,https://api.yelp.com/v3/businesses/search,493,3.5,$,968 Amsterdam Ave,,,New York,NY,10025,+12125310383
trbr9pYDDmXCj9z8m2d6LQ,Smoke Jazz & Supper Club,https://s3-media2.fl.yelpcdn.com/bphoto/TISdXbKJL9vnzbOV0t7Fiw/o.jpg,https://api.yelp.com/v3/businesses/search,384,4.0,$$,2751 Broadway,,,New York,NY,10025,+12128646662
E_JmgVNSkNvRauDZGuf6AA,Effy's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/4ZgZN-71Mdtq92jpIPOSNQ/o.jpg,https://api.yelp.com/v3/businesses/search,236,4.0,$$,1567 Lexington Ave,,,New York,NY,10029,+12124278900
OsnvNfvVnpjnFklon1s-vg,La Chula,https://s3-media1.fl.yelpcdn.com/bphoto/1WFcohgjle4SBiyrqeexzw/o.jpg,https://api.yelp.com/v3/businesses/search,182,4.0,$$,137 E 116th St,,,New York,NY,10029,+16465903975
ajv_2ROIvyGJ69c9RxV5VQ,Sa Rit Gol,https://s3-media2.fl.yelpcdn.com/bphoto/WD_P8XStPldjjih2EGCGMQ/o.jpg,https://api.yelp.com/v3/businesses/search,163,4.5,$$,166 Main St,,,Fort Lee,NJ,07024,+12019441201
nk7kDC7qCek27J-iR6Zx4A,Batten Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/U_klytvzlgjC_Lz1a1QDGg/o.jpg,https://api.yelp.com/v3/businesses/search,371,4.0,$$,243 Main St,,,Fort Lee,NJ,07024,+12015920020
PVYXZWrRPM9EKnpnsse3dQ,Freshly Made,https://s3-media3.fl.yelpcdn.com/bphoto/ByKXF0IVsJK-aCR3_CljUQ/o.jpg,https://api.yelp.com/v3/businesses/search,21,4.5,$,2535 Third Ave,,,Bronx,NY,10451,+16464552535
xCHApgtkLpEyh0lz-uhZvg,Szechuan Garden,https://s3-media3.fl.yelpcdn.com/bphoto/3d8C9K9bp0iR0feJRUA9ZA/o.jpg,https://api.yelp.com/v3/businesses/search,304,4.0,$$,239 W 105th St,,,New York,NY,10025,+12128658808
B9Mbi12NpBJkZcRtQNtMBA,Malaysia Grill,https://s3-media1.fl.yelpcdn.com/bphoto/3Gue75dWQCC0wiKNTrGtnw/o.jpg,https://api.yelp.com/v3/businesses/search,288,4.0,$$,224 W 104th St,,,New York,NY,10024,+12125791333
w1sd0Z-X1W3PLaHHeUdD5w,Boom Boom Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/DJ1JeuUVYYwZ3OZeF-ztCA/o.jpg,https://api.yelp.com/v3/businesses/search,234,4.0,$$,240 Main St,,,Fort Lee,NJ,07024,+12015929700
jFgLOxswrUC_c-iqMjBLyQ,Ginny's Supper Club,https://s3-media2.fl.yelpcdn.com/bphoto/ewL5sBaNowziLldaZbK7PA/o.jpg,https://api.yelp.com/v3/businesses/search,178,3.5,$$$,310 Lenox Ave,,,New York,NY,10027,+12124213821
NRQbIOVnEnsJ8t2xg7W_zg,Mel's Burger Bar,https://s3-media3.fl.yelpcdn.com/bphoto/toF2C_W5mjZYPO23FYf2Ug/o.jpg,https://api.yelp.com/v3/businesses/search,743,3.5,$$,2850 Broadway,,,New York,NY,10025,+12128657100
Fit_iIDn__NPVZpVlKFBFQ,Osteria 106,https://s3-media1.fl.yelpcdn.com/bphoto/7Zds0UvVoFFl0pzl-5HJlw/o.jpg,https://api.yelp.com/v3/businesses/search,129,4.5,$$,53 W 106 St,,,New York,NY,10025,+16468337614
rrS9TQI7EFooO8mIcbQxDA,Angies Cafe & Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/Lvnrfcn4n3giuYxiAv3Qvw/o.jpg,https://api.yelp.com/v3/businesses/search,35,4.0,$,2559 3rd Ave,,,Bronx,NY,10451,+17182923606
pg-crIvq6f5Cl6mGohzkTA,UGC eats!,https://s3-media2.fl.yelpcdn.com/bphoto/QM0__dgPuQj4vV092sBWgw/o.jpg,https://api.yelp.com/v3/businesses/search,85,4.5,$,1674 Park Ave,,,New York,NY,10035,+16465800354
9heTBCW1DDAKyO0GrY3Nxw,Delhi Masala,https://s3-media1.fl.yelpcdn.com/bphoto/SwlFMChvHnirV-cPLxSBtg/o.jpg,https://api.yelp.com/v3/businesses/search,160,4.0,$$,2077 Adam Clayton Powell Jr Blvd,,,New York,NY,10027,+12126668600
UILT56veNs63NASF3dGRKA,Fieldtrip,https://s3-media2.fl.yelpcdn.com/bphoto/L6EmVNXRYHihL4_OIE813Q/o.jpg,https://api.yelp.com/v3/businesses/search,117,4.5,$$,109 Malcolm X Blvd,,,New York,NY,10026,+19176393919
3vBVnzsJLRh8WtW3awKxeQ,Bodega 88,https://s3-media3.fl.yelpcdn.com/bphoto/W27AK7fQarV1gGyw8ypJZw/o.jpg,https://api.yelp.com/v3/businesses/search,173,4.5,$$,573 Columbus Ave,,,New York,NY,10024,+12127991602
hVqZ4vihjL1gFTD-KdX-Tw,Gennaro,https://s3-media2.fl.yelpcdn.com/bphoto/frgo-JcGCzo6vQP6m5_m3A/o.jpg,https://api.yelp.com/v3/businesses/search,386,3.5,$$,665 Amsterdam Ave,,,New York,NY,10025,+12126655348
UjzSeETESWzramhdOdWKKQ,Tartina,https://s3-media3.fl.yelpcdn.com/bphoto/_GHZUZfzU66qvkztn9wyug/o.jpg,https://api.yelp.com/v3/businesses/search,266,4.0,$$,1034 Amsterdam Ave,,,New York,NY,10025,+16465900577
iXtZQ7twXQiv7j2ZdxZqUg,Burritos y Mas NY Tex-Mex,https://s3-media1.fl.yelpcdn.com/bphoto/36Rnx5abnSNJSanmKHq7_g/o.jpg,https://api.yelp.com/v3/businesses/search,169,4.0,$,1571 Lexington Ave,,,New York,NY,10029,+16469187478
jqX3ridrlKAD6zwI_ndI_A,Picnic Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/xVu2MTFapWAvpxA5xZfE6w/o.jpg,https://api.yelp.com/v3/businesses/search,219,4.0,$$,239 Main St,,,Fort Lee,NJ,07024,+12013631889
8Nva_eS_FxPOqVuUOvqz_Q,Indian Summer Harlem,https://s3-media1.fl.yelpcdn.com/bphoto/3Vg_1c6rYZizWMMrKm4KdQ/o.jpg,https://api.yelp.com/v3/businesses/search,71,4.5,$$,239 Lenox Ave,,,New York,NY,10027,+16469520300
R86cJxXMiXRyqzlF24esgg,Lexington Pizza Parlour,https://s3-media3.fl.yelpcdn.com/bphoto/PTJ93R13ApGexUE8P8CBHw/o.jpg,https://api.yelp.com/v3/businesses/search,205,4.0,$$,1590 Lexington Ave,,,New York,NY,10029,+12127227850
LZcpNrQQqC5IWbE4c-9Cyw,Buchetta Brick Oven Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/28ulmMeFELXyj8mg0CP09A/o.jpg,https://api.yelp.com/v3/businesses/search,210,4.0,$$,201 W 103rd St,,,New York,NY,10025,+12125318730
5nBBHCtvcJzkwTKmd6AHPA,Mavi's Pizza and Pasta,https://s3-media2.fl.yelpcdn.com/bphoto/GJDxU0AQ4XXWkZg9DrOzkg/o.jpg,https://api.yelp.com/v3/businesses/search,206,4.0,$$,237 Main St,,,Fort Lee,NJ,07024,+12014611124
m3PS0tIaa0ChcP8Y5S-DrQ,MAMA'S TOO!,https://s3-media4.fl.yelpcdn.com/bphoto/NTpvPQSoxumdAuc6szUSyQ/o.jpg,https://api.yelp.com/v3/businesses/search,380,3.5,$$,2750 Broadway,,,New York,NY,10025,+12125107256
WEDQ3ysOS2twleC7TZlmGw,The Halal Guys,https://s3-media1.fl.yelpcdn.com/bphoto/awybqNwGpGEO-C9yjn-4xw/o.jpg,https://api.yelp.com/v3/businesses/search,392,3.5,$,720 Amsterdam Ave,,,New York,NY,10025,+12126653033
8p1HTzXEcC3TCbLz59xMng,La Diagonal,https://s3-media2.fl.yelpcdn.com/bphoto/RIUqGQLp9dOGmvc1LnDJCA/o.jpg,https://api.yelp.com/v3/businesses/search,212,4.0,$$,185 St Nicholas Ave,,,New York,NY,10026,+12124181220
uwj3FOQ0ucGOxk3vBXaBCg,Teranga,https://s3-media2.fl.yelpcdn.com/bphoto/hdirer4OT44hO9NmG8V4Zg/o.jpg,https://api.yelp.com/v3/businesses/search,70,4.5,$$,1280 5th Ave,,,New York,NY,10029,+16466631935
Zjs9BS1R-BB1L4P_TRF46g,La Avenida,https://s3-media2.fl.yelpcdn.com/bphoto/7-Yte9QB1AehgYHy9ZscMA/o.jpg,https://api.yelp.com/v3/businesses/search,96,4.5,$$,2247 1st Ave,,,New York,NY,10029,+12128282247
z28cRtpdfiJfzIp1vkMAwQ,Koko Wings,https://s3-media2.fl.yelpcdn.com/bphoto/DymQSgcrwKx1ngNRf7CzUg/o.jpg,https://api.yelp.com/v3/businesses/search,328,3.5,$$,248 W 106th St,,,New York,NY,10025,+12129327722
IO6QAXCXu_31YZBeXGclcQ,Manna's Soul Food Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/F7edl3nJhVFC8QA0gupGnQ/o.jpg,https://api.yelp.com/v3/businesses/search,82,3.5,$,486 Malcolm X Blvd,,,New York,NY,10037,+12122344488
XO6IbZn2oxonPrfcXHK4HA,Casa Mexicana,https://s3-media4.fl.yelpcdn.com/bphoto/vGayD1Rqng-9RPs7yD9i_g/o.jpg,https://api.yelp.com/v3/businesses/search,199,4.0,$$,894 Amsterdam Ave,,,New York,NY,10025,+12122223151
gQD8p65fHAAZTE7lHR6rYQ,Savann Mediterranean  Cuisine Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/TAxNDNRo2UXx8rtJfDRqwg/o.jpg,https://api.yelp.com/v3/businesses/search,201,4.0,$$,2280 Frederick Douglass Blvd,,,New York,NY,10027,+12122227990
5XQgZQF-5N94bkQ2d_PJIQ,Pascalou,https://s3-media1.fl.yelpcdn.com/bphoto/b3PnVxkU9gEYL1enfExbog/o.jpg,https://api.yelp.com/v3/businesses/search,225,4.0,$$,1308 Madison Ave,,,New York,NY,10128,+12125347522
modTogi2UZRnoGTk82nRDQ,Yamagata,https://s3-media3.fl.yelpcdn.com/bphoto/RnGBdT3zXBuDwSThmbDN2g/o.jpg,https://api.yelp.com/v3/businesses/search,164,4.0,$$$,1636 Palisades Ave,,,Fort Lee,NJ,07024,+12015850469
Qab4GBAxxjacF4KsXLFETA,Sal & Carmine's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/mfPyry6ctCZ_7uV0tlzjHw/o.jpg,https://api.yelp.com/v3/businesses/search,352,3.5,$,2671 Broadway,,,New York,NY,10025,+12126637651
qx-xsyo2pTtrr0KY-GNcYA,La Tropezienne Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/PiqHblACAtToXrCNueGK-A/o.jpg,https://api.yelp.com/v3/businesses/search,115,4.5,$,2131 1st Ave,,,New York,NY,10029,+12128605324
6q-7JBqybIo_MFmFFtlDXQ,East Harlem Bottling,https://s3-media2.fl.yelpcdn.com/bphoto/UW8nUyYNpzDptiLuRY_V_Q/o.jpg,https://api.yelp.com/v3/businesses/search,179,4.0,$$,1711 Lexington Ave,,,New York,NY,10029,+16469227705
AoezuAP-QOH6JZZOmyzJLg,Marinara Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/3pb0XoJkF5Zx6ZPwjfpdfw/o.jpg,https://api.yelp.com/v3/businesses/search,261,4.0,$,1376 Lexington Ave,,,New York,NY,10128,+16465595100
6fiHfgz3T0wNeXKDxhpCtw,Cassava House,https://s3-media1.fl.yelpcdn.com/bphoto/LChmAJklC7itUfhyY64s8g/o.jpg,https://api.yelp.com/v3/businesses/search,67,4.5,$,2270 First Ave,,,New York,NY,10035,+16469280219
